X,Y,OBJECTID,Concelho,ConfirmadosAcumulado,Recuperados,Obitos,Data,Dicofre
-8.95301348399994,39.7856948040001,45566,MARINHA GRANDE,32,0,0,2020/07/28 11:00:00,1010
-8.67174399199996,41.213012115,45567,MATOSINHOS,1316,0,0,2020/07/28 11:00:00,1308
-8.44091779099995,40.3539005530001,45568,MEALHADA,25,0,0,2020/07/28 11:00:00,0111
-8.21341273199994,42.049693469,45569,MELGAÇO,67,0,0,2020/07/28 11:00:00,1603
-8.75483868,40.4327910710001,45570,MIRA,7,0,0,2020/07/28 11:00:00,0608
-8.32746059499993,40.1047450250001,45571,MIRANDA DO CORVO,20,0,0,2020/07/28 11:00:00,0609
-6.35818414599993,41.510956988,45572,MIRANDA DO DOURO,56,0,0,2020/07/28 11:00:00,0406
-7.18763684099997,41.50872034,45573,MIRANDELA,21,0,0,2020/07/28 11:00:00,0407
-6.67011061199997,41.3335419040001,45574,MOGADOURO,8,0,0,2020/07/28 11:00:00,0408
-7.63822088499995,40.964411897,45575,MOIMENTA DA BEIRA,15,0,0,2020/07/28 11:00:00,1807
-9.00139556199997,38.6529181650001,45576,MOITA,431,0,0,2020/07/28 11:00:00,1506
-8.42657582299995,42.027389086,45577,MONÇÃO,114,0,0,2020/07/28 11:00:00,1604
-8.59146831599998,37.3161836640001,45578,MONCHIQUE,15,0,0,2020/07/28 11:00:00,0809
-7.85129083099997,41.775768897,45579,MONTALEGRE,3,0,0,2020/07/28 11:00:00,1706
-8.29654131199993,38.6487561600001,45580,MONTEMOR-O-NOVO,10,0,0,2020/07/28 11:00:00,0706
-8.65810567499994,40.214682614,45581,MONTEMOR-O-VELHO,37,0,0,2020/07/28 11:00:00,0610
-8.95935435299998,38.6957765380001,45582,MONTIJO,197,0,0,2020/07/28 11:00:00,1507
-8.25316894799994,40.4196285040001,45583,MORTÁGUA,11,0,0,2020/07/28 11:00:00,1808
-7.2874892299999,38.1336721,45584,MOURA,94,0,0,2020/07/28 11:00:00,0210
-7.27450469799993,38.318068886,45585,MOURÃO,7,0,0,2020/07/28 11:00:00,0708
-7.44078109599997,41.4223181090001,45586,MURÇA,20,0,0,2020/07/28 11:00:00,1707
-8.67395069499997,40.75762775,45587,MURTOSA,23,0,0,2020/07/28 11:00:00,0112
-9.04533571599995,39.594120117,45588,NAZARÉ,10,0,0,2020/07/28 11:00:00,1011
-7.86577393299996,40.5266217240001,45589,NELAS,22,0,0,2020/07/28 11:00:00,1809
-25.2168119749999,37.8234152810001,45590,NORDESTE,32,0,0,2020/07/28 11:00:00,4202
-9.18957152099995,39.363540904,45591,ÓBIDOS,19,0,0,2020/07/28 11:00:00,1012
-8.57687404699993,37.6075696280001,45592,ODEMIRA,26,0,0,2020/07/28 11:00:00,0211
-9.19907097799995,38.7978557340001,45593,ODIVELAS,1512,0,0,2020/07/28 11:00:00,1116
-9.27618968599995,38.7169092550001,45594,OEIRAS,1073,0,0,2020/07/28 11:00:00,1110
-7.87089917499998,39.9446734900001,45595,OLEIROS,6,0,0,2020/07/28 11:00:00,0506
-7.81039150899994,37.0619001690001,45596,OLHÃO,29,0,0,2020/07/28 11:00:00,0810
-8.46819361699994,40.842381082,45597,OLIVEIRA DE AZEMÉIS,220,0,0,2020/07/28 11:00:00,0113
-8.23840377499994,40.7039670780001,45598,OLIVEIRA DE FRADES,12,0,0,2020/07/28 11:00:00,1810
-8.55103437,40.515716533,45599,OLIVEIRA DO BAIRRO,80,0,0,2020/07/28 11:00:00,0114
-7.86384149299994,40.3685520010001,45600,OLIVEIRA DO HOSPITAL,29,0,0,2020/07/28 11:00:00,0611
-8.57435847799997,39.69267842,45601,OURÉM,92,0,0,2020/07/28 11:00:00,1421
-8.61985292,40.8765625930001,45602,OVAR,704,0,0,2020/07/28 11:00:00,0115
-8.38011918399997,41.288522384,45603,PAÇOS DE FERREIRA,380,0,0,2020/07/28 11:00:00,1309
-8.80644193299997,38.617843593,45604,PALMELA,85,0,0,2020/07/28 11:00:00,1508
-8.39573265499996,41.1818975210001,45605,PAREDES,364,0,0,2020/07/28 11:00:00,1310
-8.57187435699996,41.9102666640001,45606,PAREDES DE COURA,8,0,0,2020/07/28 11:00:00,1605
-8.18272882499997,39.9351213320001,45607,PEDRÓGÃO GRANDE,4,0,0,2020/07/28 11:00:00,1013
-8.26729767199993,40.2974629240001,45608,PENACOVA,26,0,0,2020/07/28 11:00:00,0613
-8.29353547599993,41.150805522,45609,PENAFIEL,192,0,0,2020/07/28 11:00:00,1311
-7.13680621499998,40.1764854480001,45610,PENAMACOR,5,0,0,2020/07/28 11:00:00,0507
-8.36979259199995,40.0102130920001,45611,PENELA,6,0,0,2020/07/28 11:00:00,0614
-9.31939182099995,39.3389990590001,45612,PENICHE,50,0,0,2020/07/28 11:00:00,1014
-7.72669160199996,41.165210421,45613,PESO DA RÉGUA,70,0,0,2020/07/28 11:00:00,1708
-7.11026381699998,40.742321577,45614,PINHEL,25,0,0,2020/07/28 11:00:00,0910
-8.67772409499997,39.9266197090001,45615,POMBAL,90,0,0,2020/07/28 11:00:00,1015
-25.7288991259999,37.819299679,45616,PONTA DELGADA,20,0,0,2020/07/28 11:00:00,4203
-17.0938665159999,32.72272825,45617,PONTA DO SOL,6,0,0,2020/07/28 11:00:00,3105
-8.31011617599995,41.806712229,45618,PONTE DA BARCA,11,0,0,2020/07/28 11:00:00,1606
-8.58728008,41.757523679,45619,PONTE DE LIMA,35,0,0,2020/07/28 11:00:00,1607
-8.08239650499996,39.1879962610001,45620,PONTE DE SOR,8,0,0,2020/07/28 11:00:00,1213
-7.39943996799997,39.2694277730001,45621,PORTALEGRE,8,0,0,2020/07/28 11:00:00,1214
-7.6967261199999,38.301983039,45622,PORTEL,6,0,0,2020/07/28 11:00:00,0709
-8.58336393499997,37.191398737,45623,PORTIMÃO,104,0,0,2020/07/28 11:00:00,0811
-8.62165234199995,41.161641108,45624,PORTO,1447,0,0,2020/07/28 11:00:00,1312
-8.81714375699994,39.5581283610001,45625,PORTO DE MÓS,22,0,0,2020/07/28 11:00:00,1016
-16.343868533,33.066258706,45626,PORTO SANTO,4,0,0,2020/07/28 11:00:00,3201
-8.25256062799997,41.5882242810001,45627,PÓVOA DE LANHOSO,71,0,0,2020/07/28 11:00:00,0309
-8.71798188,41.419305782,45628,PÓVOA DE VARZIM,197,0,0,2020/07/28 11:00:00,1313
-25.260539819,37.765920351,45629,POVOAÇÃO,9,0,0,2020/07/28 11:00:00,4204
-7.8557267699999,39.7385094140001,45630,PROENÇA-A-NOVA,4,0,0,2020/07/28 11:00:00,0508
-7.59859907399994,38.6256005380001,45631,REDONDO,18,0,0,2020/07/28 11:00:00,0710
-7.47726892,38.396326232,45632,REGUENGOS DE MONSARAZ,154,0,0,2020/07/28 11:00:00,0711
-7.93983940199996,41.0760559890001,45633,RESENDE,64,0,0,2020/07/28 11:00:00,1813
-7.79696951799997,41.508854652,45634,RIBEIRA DE PENA,4,0,0,2020/07/28 11:00:00,1709
-8.90141978099996,39.328874581,45635,RIO MAIOR,33,0,0,2020/07/28 11:00:00,1414
-7.59880991499995,41.2525807310001,45636,SABROSA,7,0,0,2020/07/28 11:00:00,1710
-7.03249957299994,40.373402578,45637,SABUGAL,4,0,0,2020/07/28 11:00:00,0911
-8.68761465599994,39.0466507200001,45638,SALVATERRA DE MAGOS,22,0,0,2020/07/28 11:00:00,1415
-8.11574662099997,40.4005526230001,45639,SANTA COMBA DÃO,9,0,0,2020/07/28 11:00:00,1814
-16.84120753,32.6903325050001,45640,SANTA CRUZ,8,0,0,2020/07/28 11:00:00,3108
-28.0105338829999,39.052242102,45641,SANTA CRUZ DA GRACIOSA,6,0,0,2020/07/28 11:00:00,4401
-8.5108260499999,40.967152583,45642,SANTA MARIA DA FEIRA,604,0,0,2020/07/28 11:00:00,0109
-8.72895002399997,39.3370532070001,45643,SANTARÉM,204,0,0,2020/07/28 11:00:00,1416
-8.5682732399999,37.953377969,45644,SANTIAGO DO CACÉM,35,0,0,2020/07/28 11:00:00,1509
-8.44426729899993,41.3207422450001,45645,SANTO TIRSO,403,0,0,2020/07/28 11:00:00,1314
-7.8786671399999,37.195580976,45646,SÃO BRÁS DE ALPORTEL,8,0,0,2020/07/28 11:00:00,0812
-8.49069668799996,40.8956721870001,45647,SÃO JOÃO DA MADEIRA,80,0,0,2020/07/28 11:00:00,0116
-8.09465289799994,40.8164173550001,45648,SÃO PEDRO DO SUL,13,0,0,2020/07/28 11:00:00,1816
-28.316777848,38.495596011,45649,SÃO ROQUE DO PICO,5,0,0,2020/07/28 11:00:00,4603
-8.13832133599993,39.563217324,45650,SARDOAL,3,0,0,2020/07/28 11:00:00,1417
-7.67405696,40.770318655,45651,SÁTÃO,10,0,0,2020/07/28 11:00:00,1817
-7.71936877899998,40.3779322240001,45652,SEIA,19,0,0,2020/07/28 11:00:00,0912
-9.10889166699997,38.6048511120001,45653,SEIXAL,835,0,0,2020/07/28 11:00:00,1510
-7.50716996699998,40.909978048,45654,SERNANCELHE,6,0,0,2020/07/28 11:00:00,1818
-7.48958461499996,37.933233366,45655,SERPA,15,0,0,2020/07/28 11:00:00,0213
-8.09883109499998,39.8245699670001,45656,SERTÃ,6,0,0,2020/07/28 11:00:00,0509
-9.11995197699997,38.49498078,45657,SESIMBRA,91,0,0,2020/07/28 11:00:00,1511
-8.88785857699997,38.5162025820001,45658,SETÚBAL,258,0,0,2020/07/28 11:00:00,1512
-8.3517698599999,40.724181748,45659,SEVER DO VOUGA,60,0,0,2020/07/28 11:00:00,0117
-8.34590362799997,37.2704221390001,45660,SILVES,34,0,0,2020/07/28 11:00:00,0813
-8.77812350499994,37.925206825,45661,SINES,15,0,0,2020/07/28 11:00:00,1513
-9.35759928299996,38.8231430590001,45662,SINTRA,3695,0,0,2020/07/28 11:00:00,1111
-9.16084013399995,38.9951921580001,45663,SOBRAL DE MONTE AGRAÇO,37,0,0,2020/07/28 11:00:00,1112
-8.62013186199994,40.0668475,45664,SOURE,26,0,0,2020/07/28 11:00:00,0615
-8.01507739499993,40.334304289,45665,TÁBUA,35,0,0,2020/07/28 11:00:00,0616
-7.56568284899993,41.0942049760001,45666,TABUAÇO,3,0,0,2020/07/28 11:00:00,1819
-7.73235419299994,37.2251364620001,45667,TAVIRA,35,0,0,2020/07/28 11:00:00,0814
-8.19111412399997,41.7390901420001,45668,TERRAS DE BOURO,19,0,0,2020/07/28 11:00:00,0310
-8.38677468699996,39.603141803,45669,TOMAR,32,0,0,2020/07/28 11:00:00,1418
-8.12273667499994,40.5434714740001,45670,TONDELA,16,0,0,2020/07/28 11:00:00,1821
-7.01694297199998,41.1725814810001,45671,TORRE DE MONCORVO,22,0,0,2020/07/28 11:00:00,0409
-8.55044329,39.505887622,45672,TORRES NOVAS,29,0,0,2020/07/28 11:00:00,1419
-9.26065643799996,39.1049467450001,45673,TORRES VEDRAS,169,0,0,2020/07/28 11:00:00,1113
-7.33477547599995,40.7914059880001,45674,TRANCOSO,20,0,0,2020/07/28 11:00:00,0913
-8.56724672,41.3111358020001,45675,TROFA,149,0,0,2020/07/28 11:00:00,1318
-8.68962428099996,40.51561457,45676,VAGOS,37,0,0,2020/07/28 11:00:00,0118
-8.33595427699993,40.833481572,45677,VALE DE CAMBRA,149,0,0,2020/07/28 11:00:00,0119
-8.60635103699997,41.9983694590001,45678,VALENÇA,13,0,0,2020/07/28 11:00:00,1608
-8.49428629699997,41.2064478550001,45679,VALONGO,788,0,0,2020/07/28 11:00:00,1315
-7.34124394699995,41.6118824370001,45680,VALPAÇOS,6,0,0,2020/07/28 11:00:00,1712
-28.1511754369999,38.683382296,45681,VELAS,6,0,0,2020/07/28 11:00:00,4502
-8.51475817299996,38.6551898220001,45682,VENDAS NOVAS,10,0,0,2020/07/28 11:00:00,0712
-8.12283889599996,38.384790723,45683,VIANA DO ALENTEJO,3,0,0,2020/07/28 11:00:00,0713
-8.75949017599993,41.717139123,45684,VIANA DO CASTELO,206,0,0,2020/07/28 11:00:00,1609
-8.10401599099993,41.6314020520001,45685,VIEIRA DO MINHO,37,0,0,2020/07/28 11:00:00,0311
-27.155321691,38.746868883,45686,VILA DA PRAIA DA VITÓRIA,7,0,0,2020/07/28 11:00:00,4302
-8.88359983099997,37.0863831820001,45687,VILA DO BISPO,4,0,0,2020/07/28 11:00:00,0815
-8.68331163499994,41.3377724960001,45688,VILA DO CONDE,401,0,0,2020/07/28 11:00:00,1316
-7.15961069899993,41.3217829600001,45689,VILA FLOR,5,0,0,2020/07/28 11:00:00,0410
-8.98450526699997,38.922122685,45690,VILA FRANCA DE XIRA,1026,0,0,2020/07/28 11:00:00,1114
-8.40048461799995,39.4817937550001,45691,VILA NOVA DA BARQUINHA,6,0,0,2020/07/28 11:00:00,1420
-8.70672637899997,41.9174110220001,45692,VILA NOVA DE CERVEIRA,10,0,0,2020/07/28 11:00:00,1610
-8.50350018299997,41.4086407670001,45693,VILA NOVA DE FAMALICÃO,414,0,0,2020/07/28 11:00:00,0312
-7.1700754299999,41.0526205310001,45694,VILA NOVA DE FOZ CÔA,47,0,0,2020/07/28 11:00:00,0914
-8.58046458899997,41.0746034160001,45695,VILA NOVA DE GAIA,1805,0,0,2020/07/28 11:00:00,1317
-8.25012736,40.2168529250001,45696,VILA NOVA DE POIARES,11,0,0,2020/07/28 11:00:00,0617
-7.62341024299997,41.5111382420001,45697,VILA POUCA DE AGUIAR,8,0,0,2020/07/28 11:00:00,1713
-7.73870894099997,41.311627597,45698,VILA REAL,161,0,0,2020/07/28 11:00:00,1714
-7.51867063499998,37.194264316,45699,VILA REAL DE SANTO ANTÓNIO,17,0,0,2020/07/28 11:00:00,0816
-7.35325206499994,38.7688924880001,45700,VILA VIÇOSA,3,0,0,2020/07/28 11:00:00,0714
-8.44355235499995,41.680809723,45701,VILA VERDE,246,0,0,2020/07/28 11:00:00,0313
-6.53065797499994,41.5707676500001,45702,VIMIOSO,15,0,0,2020/07/28 11:00:00,0411
-7.04862618099997,41.8327764570001,45703,VINHAIS,34,0,0,2020/07/28 11:00:00,0412
-7.90554440599993,40.6881545730001,45704,VISEU,116,0,0,2020/07/28 11:00:00,1823
-8.29574398899996,41.3732108730001,45705,VIZELA,161,0,0,2020/07/28 11:00:00,0314
-8.13927914499993,40.6748772170001,45706,VOUZELA,8,0,0,2020/07/28 11:00:00,1824
-8.15786551,39.426537109,45707,ABRANTES,31,0,0,2020/07/29 11:00:00,1401
-8.39540551699997,40.5858772550001,45708,ÁGUEDA,104,0,0,2020/07/29 11:00:00,0101
-8.49532314299995,40.7002437370001,45709,ALBERGARIA-A-VELHA,91,0,0,2020/07/29 11:00:00,0102
-8.23261884499993,37.1337850570001,45710,ALBUFEIRA,141,0,0,2020/07/29 11:00:00,0801
-8.48117340799996,38.369755927,45711,ALCÁCER DO SAL,13,0,0,2020/07/29 11:00:00,1501
-8.68940854499994,39.472535807,45712,ALCANENA,18,0,0,2020/07/29 11:00:00,1402
-8.99041378399994,39.552672068,45713,ALCOBAÇA,105,0,0,2020/07/29 11:00:00,1001
-8.91614976199997,38.7352302,45714,ALCOCHETE,34,0,0,2020/07/29 11:00:00,1502
-9.03877699299994,39.0982177920001,45715,ALENQUER,221,0,0,2020/07/29 11:00:00,1101
-6.95122311299997,41.3499578510001,45716,ALFÂNDEGA DA FÉ,5,0,0,2020/07/29 11:00:00,0401
-7.4861754099999,41.3039180490001,45717,ALIJÓ,4,0,0,2020/07/29 11:00:00,1701
-8.80088669199995,37.297498272,45718,ALJEZUR,7,0,0,2020/07/29 11:00:00,0803
-8.18826988199993,37.887951061,45719,ALJUSTREL,5,0,0,2020/07/29 11:00:00,0201
-9.19307693899998,38.6351475800001,45720,ALMADA,819,0,0,2020/07/29 11:00:00,1503
-6.91390771499994,40.623231054,45721,ALMEIDA,7,0,0,2020/07/29 11:00:00,0902
-8.57971310399995,39.1589294070001,45722,ALMEIRIM,35,0,0,2020/07/29 11:00:00,1403
-8.08431156699993,37.4751195010001,45723,ALMODÔVAR,10,0,0,2020/07/29 11:00:00,0202
-8.57072527399993,39.2410678210001,45724,ALPIARÇA,13,0,0,2020/07/29 11:00:00,1404
-8.39598386499995,39.8191333400001,45725,ALVAIÁZERE,25,0,0,2020/07/29 11:00:00,1002
-9.22940074499996,38.759739531,45726,AMADORA,2185,0,0,2020/07/29 11:00:00,1115
-8.04192128499994,41.272478388,45727,AMARANTE,103,0,0,2020/07/29 11:00:00,1301
-8.34491249,41.6517003170001,45728,AMARES,83,0,0,2020/07/29 11:00:00,0301
-8.44285044899993,40.452565801,45729,ANADIA,58,0,0,2020/07/29 11:00:00,0103
-27.2487700519999,38.708168083,45730,ANGRA DO HEROÍSMO,5,0,0,2020/07/29 11:00:00,4301
-8.43889973199998,39.9344801460001,45731,ANSIÃO,9,0,0,2020/07/29 11:00:00,1003
-8.36429993799993,41.9029178700001,45732,ARCOS DE VALDEVEZ,74,0,0,2020/07/29 11:00:00,1601
-7.98485065399996,40.2290300810001,45733,ARGANIL,9,0,0,2020/07/29 11:00:00,0601
-7.67750842,41.095012511,45734,ARMAMAR,3,0,0,2020/07/29 11:00:00,1801
-8.25156474699997,40.928895201,45735,AROUCA,58,0,0,2020/07/29 11:00:00,0104
-7.91670657,38.7866350850001,45736,ARRAIOLOS,10,0,0,2020/07/29 11:00:00,0702
-9.09411979099997,38.974609022,45737,ARRUDA DOS VINHOS,28,0,0,2020/07/29 11:00:00,1102
-8.62817370799996,40.6416935880001,45738,AVEIRO,386,0,0,2020/07/29 11:00:00,0105
-8.89664346399996,39.1339689480001,45739,AZAMBUJA,127,0,0,2020/07/29 11:00:00,1103
-7.98932548199997,41.1573372070001,45740,BAIÃO,40,0,0,2020/07/29 11:00:00,1302
-8.6236398,41.5368588480001,45741,BARCELOS,309,0,0,2020/07/29 11:00:00,0302
-9.04506042799994,38.6286068260001,45742,BARREIRO,434,0,0,2020/07/29 11:00:00,1504
-8.76559447099993,39.637065143,45743,BATALHA,18,0,0,2020/07/29 11:00:00,1004
-7.85587373899995,37.9625676840001,45744,BEJA,25,0,0,2020/07/29 11:00:00,0205
-8.81125350599996,38.867825483,45745,BENAVENTE,119,0,0,2020/07/29 11:00:00,1405
-9.15771374799994,39.284202801,45746,BOMBARRAL,29,0,0,2020/07/29 11:00:00,1005
-8.42080560799997,41.544601035,45747,BRAGA,1269,0,0,2020/07/29 11:00:00,0303
-6.73521475899997,41.7712239430001,45748,BRAGANÇA,158,0,0,2020/07/29 11:00:00,0402
-7.95386464199993,41.5401255350001,45749,CABECEIRAS DE BASTO,21,0,0,2020/07/29 11:00:00,0304
-9.06755017899997,39.2348251990001,45750,CADAVAL,26,0,0,2020/07/29 11:00:00,1104
-9.08804628599995,39.407609451,45751,CALDAS DA RAINHA,127,0,0,2020/07/29 11:00:00,1006
-27.901609976,38.58937422,45752,CALHETA (AÇORES),4,0,0,2020/07/29 11:00:00,4501
-17.182340187,32.770294687,45753,CALHETA,3,0,0,2020/07/29 11:00:00,3101
-16.976537107,32.702567147,45754,CÂMARA DE LOBOS,41,0,0,2020/07/29 11:00:00,3102
-8.79074437499997,41.847697639,45755,CAMINHA,21,0,0,2020/07/29 11:00:00,1602
-8.63777573699997,40.3548601790001,45756,CANTANHEDE,81,0,0,2020/07/29 11:00:00,0602
-7.30798157799995,41.227913592,45757,CARRAZEDA DE ANSIÃES,7,0,0,2020/07/29 11:00:00,0403
-7.98796286099997,40.449474658,45758,CARREGAL DO SAL,12,0,0,2020/07/29 11:00:00,1802
-8.78957986099994,39.145729132,45759,CARTAXO,93,0,0,2020/07/29 11:00:00,1406
-9.40095515,38.725011174,45760,CASCAIS,1382,0,0,2020/07/29 11:00:00,1105
-7.50191793599993,39.854942425,45761,CASTELO BRANCO,32,0,0,2020/07/29 11:00:00,0502
-8.30320223499996,41.018316,45762,CASTELO DE PAIVA,25,0,0,2020/07/29 11:00:00,0106
-7.93294567599997,40.9131280870001,45763,CASTRO DAIRE,109,0,0,2020/07/29 11:00:00,1803
-7.51696051399995,37.292643588,45764,CASTRO MARIM,4,0,0,2020/07/29 11:00:00,0804
-7.38502691,40.622260942,45765,CELORICO DA BEIRA,6,0,0,2020/07/29 11:00:00,0903
-8.03967073399997,41.4014378300001,45766,CELORICO DE BASTO,22,0,0,2020/07/29 11:00:00,0305
-8.38037963599993,39.2719878620001,45767,CHAMUSCA,9,0,0,2020/07/29 11:00:00,1407
-7.43699353599993,41.750213698,45768,CHAVES,28,0,0,2020/07/29 11:00:00,1703
-8.10301914,41.0352890890001,45769,CINFÃES,130,0,0,2020/07/29 11:00:00,1804
-8.44628443799996,40.2161326660001,45770,COIMBRA,627,0,0,2020/07/29 11:00:00,0603
-8.4997546499999,40.0987905850001,45771,CONDEIXA-A-NOVA,155,0,0,2020/07/29 11:00:00,0604
-8.44752562799994,38.9403653580001,45772,CORUCHE,55,0,0,2020/07/29 11:00:00,1409
-7.56272050499996,40.256631794,45773,COVILHÃ,7,0,0,2020/07/29 11:00:00,0503
-7.64525874299994,39.3132909060001,45774,CRATO,6,0,0,2020/07/29 11:00:00,1206
-7.91323123,38.192522083,45775,CUBA,8,0,0,2020/07/29 11:00:00,0207
-7.22881381299993,38.9106302910001,45776,ELVAS,15,0,0,2020/07/29 11:00:00,1207
-8.47895351099993,39.464456012,45777,ENTRONCAMENTO,27,0,0,2020/07/29 11:00:00,1410
-8.6261922799999,40.9948388070001,45778,ESPINHO,122,0,0,2020/07/29 11:00:00,0107
-8.75822177699996,41.5471320340001,45779,ESPOSENDE,52,0,0,2020/07/29 11:00:00,0306
-8.57578489,40.7615444320001,45780,ESTARREJA,107,0,0,2020/07/29 11:00:00,0108
-7.87014704799998,38.533389787,45781,ÉVORA,74,0,0,2020/07/29 11:00:00,0705
-8.14838021799994,41.477144079,45782,FAFE,125,0,0,2020/07/29 11:00:00,0307
-7.91831926199995,37.0556576060001,45783,FARO,127,0,0,2020/07/29 11:00:00,0805
-8.20132092499995,41.35056122,45784,FELGUEIRAS,428,0,0,2020/07/29 11:00:00,1303
-8.18867228899995,38.088331978,45785,FERREIRA DO ALENTEJO,6,0,0,2020/07/29 11:00:00,0208
-8.31671396699994,39.7213622040001,45786,FERREIRA DO ZÊZERE,4,0,0,2020/07/29 11:00:00,1411
-8.80870783099994,40.168995481,45787,FIGUEIRA DA FOZ,51,0,0,2020/07/29 11:00:00,0605
-8.28232062699993,39.924920564,45788,FIGUEIRÓ DOS VINHOS,25,0,0,2020/07/29 11:00:00,1008
-7.50028178699995,40.650871518,45789,FORNOS DE ALGODRES,4,0,0,2020/07/29 11:00:00,0905
-6.83276079599995,41.1137245910001,45790,FREIXO DE ESPADA À CINTA,3,0,0,2020/07/29 11:00:00,0404
-16.9162432649999,32.674819959,45791,FUNCHAL,32,0,0,2020/07/29 11:00:00,3103
-7.48237208699993,40.121480961,45792,FUNDÃO,21,0,0,2020/07/29 11:00:00,0504
-8.08940924099994,40.102545934,45793,GÓIS,11,0,0,2020/07/29 11:00:00,0606
-8.51103984399998,39.3818067880001,45794,GOLEGÃ,4,0,0,2020/07/29 11:00:00,1412
-8.48307961599994,41.109544919,45795,GONDOMAR,1107,0,0,2020/07/29 11:00:00,1304
-7.58047916899994,40.501237776,45796,GOUVEIA,22,0,0,2020/07/29 11:00:00,0906
-8.58161407099993,38.185692869,45797,GRÂNDOLA,24,0,0,2020/07/29 11:00:00,1505
-7.24488383099998,40.519773038,45798,GUARDA,64,0,0,2020/07/29 11:00:00,0907
-8.31577560899996,41.460777663,45799,GUIMARÃES,742,0,0,2020/07/29 11:00:00,0308
-28.700329935,38.578158568,45800,HORTA,7,0,0,2020/07/29 11:00:00,4701
-7.11308566099996,39.9005823370001,45801,IDANHA-A-NOVA,7,0,0,2020/07/29 11:00:00,0505
-8.70011338499995,40.606175412,45802,ÍLHAVO,192,0,0,2020/07/29 11:00:00,0110
-25.5358674619999,37.745832254,45803,LAGOA,16,0,0,2020/07/29 11:00:00,4201
-8.72792659,37.1518399980001,45804,LAGOS,102,0,0,2020/07/29 11:00:00,0807
-7.82247679299996,41.080859939,45805,LAMEGO,42,0,0,2020/07/29 11:00:00,1805
-8.80243239799995,39.7896675900001,45806,LEIRIA,148,0,0,2020/07/29 11:00:00,1009
-9.15647596,38.737942796,45807,LISBOA,4408,0,0,2020/07/29 11:00:00,1106
-8.04691642699993,37.2252592520001,45808,LOULÉ,114,0,0,2020/07/29 11:00:00,0808
-9.15138004099998,38.8611177380001,45809,LOURES,2284,0,0,2020/07/29 11:00:00,1107
-9.26942519099993,39.2463862320001,45810,LOURINHÃ,24,0,0,2020/07/29 11:00:00,1108
-8.22839677499996,40.1318418720001,45811,LOUSÃ,23,0,0,2020/07/29 11:00:00,0607
-8.27492147199996,41.2853556760001,45812,LOUSADA,351,0,0,2020/07/29 11:00:00,1305
-7.97493940799995,39.6051768040001,45813,MAÇÃO,6,0,0,2020/07/29 11:00:00,1413
-6.90643694599993,41.543467417,45814,MACEDO DE CAVALEIROS,40,0,0,2020/07/29 11:00:00,0405
-16.8023423499999,32.740863689,45815,MACHICO,6,0,0,2020/07/29 11:00:00,3104
-28.4628950659999,38.4858643060001,45816,MADALENA,5,0,0,2020/07/29 11:00:00,4602
-9.30864143599996,38.96122088,45817,MAFRA,401,0,0,2020/07/29 11:00:00,1109
-8.60156280499996,41.2447796100001,45818,MAIA,963,0,0,2020/07/29 11:00:00,1306
-7.72042355799994,40.594709433,45819,MANGUALDE,78,0,0,2020/07/29 11:00:00,1806
-7.52050891599993,40.3908480740001,45820,MANTEIGAS,7,0,0,2020/07/29 11:00:00,0908
-8.15808774399994,41.155840271,45821,MARCO DE CANAVESES,118,0,0,2020/07/29 11:00:00,1307
-8.95301348399994,39.7856948040001,45822,MARINHA GRANDE,32,0,0,2020/07/29 11:00:00,1010
-8.67174399199996,41.213012115,45823,MATOSINHOS,1316,0,0,2020/07/29 11:00:00,1308
-8.44091779099995,40.3539005530001,45824,MEALHADA,25,0,0,2020/07/29 11:00:00,0111
-8.21341273199994,42.049693469,45825,MELGAÇO,67,0,0,2020/07/29 11:00:00,1603
-8.75483868,40.4327910710001,45826,MIRA,7,0,0,2020/07/29 11:00:00,0608
-8.32746059499993,40.1047450250001,45827,MIRANDA DO CORVO,20,0,0,2020/07/29 11:00:00,0609
-6.35818414599993,41.510956988,45828,MIRANDA DO DOURO,56,0,0,2020/07/29 11:00:00,0406
-7.18763684099997,41.50872034,45829,MIRANDELA,21,0,0,2020/07/29 11:00:00,0407
-6.67011061199997,41.3335419040001,45830,MOGADOURO,8,0,0,2020/07/29 11:00:00,0408
-7.63822088499995,40.964411897,45831,MOIMENTA DA BEIRA,15,0,0,2020/07/29 11:00:00,1807
-9.00139556199997,38.6529181650001,45832,MOITA,431,0,0,2020/07/29 11:00:00,1506
-8.42657582299995,42.027389086,45833,MONÇÃO,114,0,0,2020/07/29 11:00:00,1604
-8.59146831599998,37.3161836640001,45834,MONCHIQUE,15,0,0,2020/07/29 11:00:00,0809
-7.85129083099997,41.775768897,45835,MONTALEGRE,3,0,0,2020/07/29 11:00:00,1706
-8.29654131199993,38.6487561600001,45836,MONTEMOR-O-NOVO,10,0,0,2020/07/29 11:00:00,0706
-8.65810567499994,40.214682614,45837,MONTEMOR-O-VELHO,37,0,0,2020/07/29 11:00:00,0610
-8.95935435299998,38.6957765380001,45838,MONTIJO,197,0,0,2020/07/29 11:00:00,1507
-8.25316894799994,40.4196285040001,45839,MORTÁGUA,11,0,0,2020/07/29 11:00:00,1808
-7.2874892299999,38.1336721,45840,MOURA,94,0,0,2020/07/29 11:00:00,0210
-7.27450469799993,38.318068886,45841,MOURÃO,7,0,0,2020/07/29 11:00:00,0708
